index,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,labels,parkingSpace,highlight,newDevelopmentFinished
20,101924992,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bc/27/de/1138230512.jpg,,13,3,335000.0,penthouse,sale,99.0,True,2,1,Zona San José - Varela,Cádiz,Cádiz,Zona San José - Varela,es,36.5188972,-6.2851454,False,https://www.idealista.com/inmueble/101924992/,368,"Magnifico Ático con amplia terraza de uso privado, la vivienda consta de 2 dormitorios con armarios empotrados, con instalación de aire acondicionado, salón comedor, baño con placa de ducha y cocina. Exterior con mucha luminosidad. Dispone de garaje en el mismo edificio. El precio de venta no incluye los gastos de intermediación inmobiliaria ni los gastos de compra tales como Notaría, Registro y el impuesto de transmisiones.   Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. Características y precios válidos salvo error tipográfico.",False,good,False,True,3384.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Ático'}",False,False,False,False,False,False,,,,
21,103116903,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/71/60/1197906159.jpg,,12,5,258500.0,flat,sale,106.0,True,3,1,Zona San José - Varela,Cádiz,Cádiz,Zona San José - Varela,es,36.509681,-6.2762918,False,https://www.idealista.com/inmueble/103116903/,1477,"Segunda Aguada: Piso de 3 dormitorios con armarios empotrados, salón comedor con terraza cerrada exterior, cocina bastante amplia y  cuarto de baño con placa de ducha, se encuentra a pocos minutos del Hospital Puerta del Mar, supermercados, comercios y paradas de autobús y estación de tren de como Segunda Aguada. El precio de venta no incluye los gastos de intermediación inmobiliaria ni los gastos de compra tales como Notaría, Registro y el impuesto de transmisiones. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. Características y precios válidos salvo error tipográfico.",False,good,False,True,2439.0,{'typology': 'flat'},"{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
22,103813657,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/4b/64/1201015240.jpg,PTT02024,17,1,200000.0,flat,sale,88.0,True,3,1,Zona Bahía Blanca,Cádiz,Cádiz,Zona Bahía Blanca,es,36.521906,-6.2797496,False,https://www.idealista.com/inmueble/103813657/,301,"Se vende esta magnífica vivienda ubicada entre Bahía Blanca y San Severiano, cerca de colegios, el cine, supermercados, la estación de tren/tranvía y un sin fin de negocios que harán mas fácil la vida de aquel que disfrute de este estupendo piso. Tampoco hemos de pasar por alto el hecho de estar a 5 minutos a pie de la playa Santa María y que cuenta con zonas ajardinadas alrededor para disfrutar de las noches frescas de verano y los días soleados de invierno. La vivienda se sitúa en planta -2, estando orientada al este y con todas sus estancias exteriores, haciendo de esta casa, un hogar ventilado y luminoso. Su distribución comenzaría con el hall de entrada, comunicándose con una cocina independiente con zona de comedor que a través de puertas correderas conectaría con el salón, dotándolo de gran funcionalidad en espacios independientes pero unidos si así se desea, pasillo distribuidor de tres dormitorios y un cuarto de baño. Su estado de conservación es bueno y ofrece muchas alternativas para mejorar algunos elementos en su interior, de esta manera le ofrecerás un toque actual y personalizado. Carpintería exterior PVC/Climalit. No pierdas esta oportunidad y contáctanos, te informaremos sin compromiso. De acuerdo con lo prevenido en el Decreto 218/2005, de 11 de octubre, se informa al cliente que los Gastos Notariales, Registrales, impuesto de transmisiones (ITP), Honorarios de intermediación, Gastos financieros, y otros gastos inherentes a la compraventa no están incluidos en el precio.",False,good,False,True,2273.0,{'typology': 'flat'},"{'subtitle': 'Zona Bahía Blanca, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
23,101607479,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f8/d4/fa/1193766543.jpg,,14,3,280000.0,flat,sale,90.0,True,3,1,La Caleta - La Viña,Cádiz,Cádiz,La Caleta - La Viña,es,36.5348064,-6.3030555,False,https://www.idealista.com/inmueble/101607479/,2295,"Cádiz Hogar les ofrece la adquisición de una estupenda vivienda, situada a escasos metrodel mar y la Playa de la Caleta. El piso dispone de recibidor, tres dormitorios, amplio salón comedor, luminosa cocina y cuarto de baño. A su vez cuenta con dos balcones y ventanas a la calle. Se encuentra en un buen estado de conservación y se sitúa en la quinta planta de una finca muy cuidada de hormigón, de construcción moderna con ascensor. Rodeado de todo tipo de servicios, paradas de bus urbano, playa, colegios, farmacias, supermercados, teatro, etc. (5ª planta con ascensor) Para conocer un poco más, pedir datos y fotos al anunciante. -Honorarios, gastos e impuestos relativos a la compra del inmueble, no incluidos en el precio de venta del mismo-.",False,good,False,True,3111.0,{'typology': 'flat'},"{'subtitle': 'La Caleta - La Viña, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
24,103785919,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5c/8f/7f/1200067960.jpg,CADCA000223,2,bj,114000.0,flat,sale,92.0,True,1,1,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5325691,-6.3005119,False,https://www.idealista.com/inmueble/103785919/,1962,"CADIZSUR SERVICIOS INMOBILIARIOS les presenta a la venta, piso a reformar en 2ª planta exterior con 1 balcón, sin ascensor. Edificio conservado con ITE aprobada. Se ubica en pleno centro histórico, junto al Mentidero, El Falla, Facultad de Medicina, Hospital y al alcance de todos los servicios necesarios para una vida cómoda y tranquila. * Disponemos de varias viviendas a la venta en la misma finca, que podrán consultar en c/ Matrona Modesta Calvo, 2 (11009) o llamando al  Le atenderemos encantados.",False,renew,False,False,1239.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
25,99462232,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1a/0d/7a/1156683947.jpg,TV0097,18,bj,235000.0,flat,sale,52.0,True,1,1,Zona Bahía Blanca,Cádiz,Cádiz,Zona Bahía Blanca,es,36.5237417,-6.2871819,False,https://www.idealista.com/inmueble/99462232/,423,"Tenemos para ti este maravilloso piso, en Cádiz capital, en la zona de Bahía Blanca, totalmente reformado, para entrar a vivir. El piso es una entreplanta exterior, de un dormitorio, baño, salón/comedor y cocina independiente completamente equipada con vitrocerámica y encimera de silestone. Todo nuevo, suelos de tarima, mosquiteras en todas la casa, aire acondicionado y calefacción. La ubicación no puede ser mejor, zona tranquila pero al mismo tiempo con todo lo que necesites al alcance de tu mano. Paradas de autobuses, estación de tren, colegios, farmacias, supermercados, cafeterías y a 5 min andando de la playa. No esperes más y contacta con nosotros!",False,good,False,True,4519.0,{'typology': 'flat'},"{'subtitle': 'Zona Bahía Blanca, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
26,99587499,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/73/2b/1c/1166369261.jpg,VST-99,17,2,400000.0,duplex,sale,120.0,True,4,2,Zona San José - Varela,Cádiz,Cádiz,Zona San José - Varela,es,36.5169956,-6.2787442,False,https://www.idealista.com/inmueble/99587499/,660,"Dúplex en San Felipe Neri, con 120 m² construidos, 4 dormitorios, 2 baños, 1 garaje/s, buen estado, planta 2, ascensor. Se vende Dúplex en una de las mejores zonas de Cádiz, cerca de todo tipo de servicios, colegios, institutos, comercios.. . La vivienda consta de 2 plantas, en la primera planta encontramos un salón y cocina independiente con un aseo y en la segunda planta los 4 dormitorios, uno de ellos convertido en vestidor, y dos baños. La vivienda está en perfecto estado, lista para entrar. No dude en preguntar el precio es negociable y escuchan ofertas.  Los honorarios de la agencia, y demás gastos como impuestos, registro y notaria no están incluidos en el precio.",False,good,False,True,3333.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Dúplex'}",False,False,False,False,False,False,,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
27,103856350,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a7/62/73/1202342851.jpg,,15,3,204000.0,flat,sale,85.0,False,2,2,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5324764,-6.3002999,False,https://www.idealista.com/inmueble/103856350/,1941,"Vivienda en pleno centro histórico en edificio con ascensor y a pocos metros de las facultades de Medicina y Filosofía. Distribuida en 2 dormitorios, 2 baños, salón y cocina amueblada. Dispone de armarios empotrados y uno de los baños dentro del dormitorio principal. A pesar de ser interior dispone de excelente luminosidad. Finca en buen estado. A cinco minutos andando de la playa de La Caleta. Zona con gran número de servicios, comercios, supermercados, colegios. En cumplimiento del decreto de la junta de Andalucía 218/2005 del 11 de Octubre, se le informa al cliente que los gastos notariales, registrales, ITP, honorarios de la agencia y otros gastos inherentes a la compra-venta no están incluidos en el precio.",False,good,False,True,2400.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
28,102979552,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/bd/b5/1199617367.jpg,654,19,3,199000.0,flat,sale,85.0,False,2,2,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5347225,-6.3014595,False,https://www.idealista.com/inmueble/102979552/,2180,"Cadiz Hogar les ofrece esta estupenda vivienda situada en el centro de Cádiz, a pocos metros del Teatro Falla y la Plaza de San Antonio. Consta de unos 75 m2, que se distribuyen en dos dormitorios, dos cuartos de baño, salón y cocina amueblada. Tiene una ubicación excelente y, aunque es interior, dispone de ventanas a patios interiores de la finca que le dan luz y ventilación suficiente. El piso cuenta con suelos de mármol, aire acondicionado y tres armarios empotrados, todo en un magnífico estado de conservación y la posibilidad de ""entrar a vivir"". La finca se encuentra en buen estado y dispone de ascensor. Es una estupenda ocasión para adquirir un piso ideal como inversión, segunda residencia o para crear su nuevo hogar. (3ª Planta con ascensor). - En cumplimiento del decreto de la Junta de Andalucía 218/2005 del 11 de Octubre, se le informa al cliente que los gastos notariales, registrales, ITP, honorarios de la agencia y otros gastos inherentes a la compra-venta no están incluidos en el precio. -.",False,good,False,True,2341.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
29,103170802,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/18/af/ce/1180577417.jpg,C105,18,3,199000.0,flat,sale,85.0,True,2,2,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5321512,-6.3018716,False,https://www.idealista.com/inmueble/103170802/,2033,"Se vende piso en Cadiz, zona Plaza del Falla, compuesto de dos dormitorios, salon, cocina y dos baños, muy luminoso, reformado para poder entrar a vivir, 3ª planta con ascensor, justo en el centro de la ciudad y a 10 minutos de la playa de la caleta, rodeado de universidades, y comercios. En cumplimiento del derecho de la junta de Andalucía 218/2005 del 11 de Octubre, se le informa al cliente que los gastos notariales, registrales, ITP, honorarios de la agencia y otros gastos inherentes a la compra-venta no están incluidos en el precio.",False,good,False,True,2341.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
30,100704315,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/47/4a/f2/1108859315.jpg,C371,10,1,299900.0,flat,sale,75.0,False,2,1,Centro Histórico - Plaza España,Cádiz,Cádiz,Centro Histórico - Plaza España,es,36.5346441,-6.2945223,False,https://www.idealista.com/inmueble/100704315/,1755,"Cádiz Hogar les ofrece este fantástico inmueble reformado en finca señorial con ascensor en el centro histórico de Cádiz. La vivienda se entrega reformada con magníficas calidades. El piso cuenta con gran salón con cocina americana, totalmente equipada y a estrenar, con grandes ventanales a patios. Dispone también de dormitorio individual, cuarto de baño y dormitorio principal con salida a patio privado y acondicionado para su disfrute. La vivienda está equipada con la preinstalación de aire acondicionado y armarios empotrados. Es interior, pero tremendamente luminosa y la finca es muy tranquila, pero en el corazón comercial e histórico de la ciudad. Puedes ampliar información contactando con nosotros y valorar en persona la opción de hacerte con una gran oportunidad de inversión o de residir en una vivienda renovada y con el sabor del casco antiguo de la ciudad. (Planta Primera con ascensor) - En cumplimiento del decreto de la junta de Andalucía 218/2005 del 11 de Octubre, se le informa al cliente que los gastos notariales, registrares, ITP, honorarios de la agencia y otros gastos inherentes a la compraventa no están incluidos en el precio. -.",False,good,False,True,3999.0,{'typology': 'flat'},"{'subtitle': 'Centro Histórico - Plaza España, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
31,103952368,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/ef/0b/1205276686.jpg,,12,bj,179000.0,flat,sale,62.0,False,3,1,Zona San José - Varela,Cádiz,Cádiz,Zona San José - Varela,es,36.514911,-6.2801759,False,https://www.idealista.com/inmueble/103952368/,808,"Piso en venta en la zona de San Felipe Neri. Cuenta con 3 dormitorios, ideal para familias que buscan espacio y comodidad. El salón comedor es luminoso y amplio, perfecto para disfrutar de momentos en familia o con amigos. La cocina, recién reformada, tiene acceso a un patio comunitario, ideal para disfrutar de momentos al aire libre. El inmueble se encuentra en la planta baja, sin ascensor, lo que lo hace accesible y cómodo. No pierdas la oportunidad de adquirir este piso con todas las comodidades en una ubicación privilegiada. El precio de venta no incluye los gastos de intermediación inmobiliaria ni los gastos de compra tales como Notaría, Registro y el impuesto de transmisiones. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. Características y precios válidos salvo error tipográfico.",False,good,False,False,2887.0,{'typology': 'flat'},"{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
32,103309962,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2e/08/1c/1185357956.jpg,ASP-0188,14,3,199000.0,flat,sale,80.0,False,2,2,Mentidero - Teatro Falla - Alameda,Cádiz,Cádiz,Mentidero - Teatro Falla - Alameda,es,36.5340786,-6.2990586,False,https://www.idealista.com/inmueble/103309962/,1973,"MAGNÍFICO Y LUMINOSO PISO EN PLENO CENTRO DE LA CIUDAD. A dos pasos del Gran Teatro Falla, Parque Genovés, Plaza del Mentidero, Playa de la Caleta, La viña, Mercado central.. . ideal para vivir en una zona privilegiada. Edificio rehabilitado con ASCENSOR. La vivienda consta de salón comedor, cocina independiente amueblada, dos dormitorios, tres armarios empotrados, dos baños (uno de ellos en suite en dormitorio principal), la vivienda es interior a patio del edificio, luminosa y menos ruidosa.  Si desea concertar una visita, póngase en contacto con nosotros y le ampliaremos la información. En cumplimiento del decreto de la junta de Andalucía 218/2005 del 11 de Octubre, se informa al cliente que los gastos notariales, registrales, impuestos, honorarios de la agencia y otros gastos inherentes a la compra-venta no están incluidos en el precio.",False,good,False,True,2488.0,{'typology': 'flat'},"{'subtitle': 'Mentidero - Teatro Falla - Alameda, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
33,103485322,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9a/41/fe/1215478260.jpg,,11,en,499000.0,flat,sale,113.0,True,4,2,Zona San José - Varela,Cádiz,Cádiz,Zona San José - Varela,es,36.5138081,-6.2798076,False,https://www.idealista.com/inmueble/103485322/,934,"Piso de 4 dormitorios, amplio salón, cocina con lavadero, 2 cuartos de baños completos, ventanas climalit, suelo de parqué, muy buena zona rodeado de comercios, transportes y colegios. Cercano a la playa. El precio de venta no incluye los gastos de intermediación inmobiliaria ni los gastos de compra tales como Notaría, Registro y el impuesto de transmisiones. Como consumidor tiene derecho a que se le informe y entregue la documentación informativa que corresponda, según el caso, en base a lo dispuesto en el Decreto 218/05 de 11 de Octubre que regula el Reglamento de Información al Consumidor en la compra-venta y arrendamiento de vivienda en Andalucía. Características y precios válidos salvo error tipográfico.",False,good,False,True,4416.0,{'typology': 'flat'},"{'subtitle': 'Zona San José - Varela, Cádiz', 'title': 'Piso'}",False,False,False,False,False,False,,,,
